"ID" "age" "gender" "consent" "expectedMemory" "memoryCond" "instructionCond" "listlength" "deltaLength" "numEnd" "ListRecency" "Position" "WordPresented" "WordRecalled" "Inpos" "Box"
1 21 2 1 1 1 1 25 0 1 -2 23 "Napkin" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -2 24 "Telephone" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -2 25 "Axe" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 1 "Steak" "Dog" 10 NA
1 21 2 1 1 1 1 25 0 1 -1 2 "Salmon" "TV" 11 NA
1 21 2 1 1 1 1 25 0 1 -1 3 "Carry-bag" "Buffalo" 20 NA
1 21 2 1 1 1 1 25 0 1 -1 4 "Bucket" "Hamper" 23 NA
1 21 2 1 1 1 1 25 0 1 -1 5 "Violin" "End" 26 NA
1 21 2 1 1 1 1 25 0 1 -1 6 "Beach-ball" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 7 "Spider" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 8 "Raspberry" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 9 "Goggles" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 10 "Dog" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 11 "TV" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 12 "Bagel" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 13 "Piano" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 14 "Lemming" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 15 "Saxophone" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 16 "Quail" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 17 "Mattress" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 18 "Credit card" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 19 "Fig" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 20 "Buffalo" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 21 "Yacht" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 22 "Fruit cake" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 23 "Hamper" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 24 "Lemon" "" 27 NA
1 21 2 1 1 1 1 25 0 1 -1 25 "Plate" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 1 "Oar" "Oar" 1 1
1 21 2 1 1 1 1 25 0 1 0 2 "Mosquito" "Mosquito" 2 2
1 21 2 1 1 1 1 25 0 1 0 3 "Lance" "Lance" 3 3
1 21 2 1 1 1 1 25 0 1 0 4 "Dish" "House" 20 20
1 21 2 1 1 1 1 25 0 1 0 5 "Dresser" "Key" 21 21
1 21 2 1 1 1 1 25 0 1 0 6 "Goose" "Dish" 4 4
1 21 2 1 1 1 1 25 0 1 0 7 "Crumpet" "Dresser" 5 5
1 21 2 1 1 1 1 25 0 1 0 8 "Train" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 9 "Monkey" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 10 "Hut" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 11 "Watermelon" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 12 "Button" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 13 "Ox" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 14 "Pants" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 15 "Pound coin" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 16 "Frying pan" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 17 "Wicket" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 18 "Garage" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 19 "Envelope" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 20 "Horse" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 21 "Key" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 22 "Newspaper" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 23 "Truck" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 24 "Lamb" "" 27 NA
1 21 2 1 1 1 1 25 0 1 0 25 "Pig" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 1 "Radio" "fork" 19 NA
2 26 2 1 0 1 1 25 0 1 -4 2 "Wardrobe" "ruby" 23 NA
2 26 2 1 0 1 1 25 0 1 -4 3 "Spade" "car" 5 NA
2 26 2 1 0 1 1 25 0 1 -4 4 "Apricot" "turtle" 21 NA
2 26 2 1 0 1 1 25 0 1 -4 5 "Can" "cantaloupe" 10 NA
2 26 2 1 0 1 1 25 0 1 -4 6 "Bean" "beagle" 24 NA
2 26 2 1 0 1 1 25 0 1 -4 7 "Bagel" "sponge" 26 NA
2 26 2 1 0 1 1 25 0 1 -4 8 "Sink" "parachute" 12 NA
2 26 2 1 0 1 1 25 0 1 -4 9 "Cane" "end" 26 NA
2 26 2 1 0 1 1 25 0 1 -4 10 "Cantaloupe" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 11 "Grater" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 12 "Parachute" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 13 "Light-bulb" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 14 "Orangutan" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 15 "Spoon" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 16 "Parsnip" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 17 "Ice-cube" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 18 "Earring" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 19 "Fork" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 20 "Whistle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 21 "Turtle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 22 "Bucket" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 23 "Ruby" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 24 "Beagle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -4 25 "Kitten" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 1 "Hatchet" "toe" 20 NA
2 26 2 1 0 1 1 25 0 1 -3 2 "Radiator" "watermelon" 14 NA
2 26 2 1 0 1 1 25 0 1 -3 3 "Unicorn" "gazelle" 10 NA
2 26 2 1 0 1 1 25 0 1 -3 4 "Pumpkin" "condom" 18 NA
2 26 2 1 0 1 1 25 0 1 -3 5 "Dice" "tablet" 23 NA
2 26 2 1 0 1 1 25 0 1 -3 6 "Frog" "wok" 7 NA
2 26 2 1 0 1 1 25 0 1 -3 7 "Wok" "pot" 24 NA
2 26 2 1 0 1 1 25 0 1 -3 8 "Pipe" "end" 26 NA
2 26 2 1 0 1 1 25 0 1 -3 9 "Tomato" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 10 "Gazelle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 11 "Shoe" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 12 "Stereo" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 13 "Midget" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 14 "Watermelon" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 15 "Hamburger" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 16 "Eskimo" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 17 "Gameboy" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 18 "Condom" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 19 "Crab" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 20 "Toe" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 21 "French-fry" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 22 "Rat" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 23 "Tablet" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 24 "Pot" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -3 25 "Wrist" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 1 "Eye" "marshmellow" 24 NA
2 26 2 1 0 1 1 25 0 1 -2 2 "Coffin" "quail" 19 NA
2 26 2 1 0 1 1 25 0 1 -2 3 "Bowl" "finger" 10 NA
2 26 2 1 0 1 1 25 0 1 -2 4 "Igloo" "nose" 22 NA
2 26 2 1 0 1 1 25 0 1 -2 5 "Steak" "carriage" 23 NA
2 26 2 1 0 1 1 25 0 1 -2 6 "Leek" "end" 1 NA
2 26 2 1 0 1 1 25 0 1 -2 7 "Lighter" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 8 "Needle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 9 "Frying pan" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 10 "Finger" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 11 "Lemming" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 12 "Badger" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 13 "Teabag" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 14 "Amulet" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 15 "Dishwasher" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 16 "Pants" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 17 "Ogre" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 18 "Jaguar" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 19 "Quail" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 20 "Suitcase" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 21 "Walnut" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 22 "Nose" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 23 "Carriage" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 24 "Marshmallow" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -2 25 "Snail" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 1 "TV" "oboe" 23 NA
2 26 2 1 0 1 1 25 0 1 -1 2 "Scissors" "napkin" 16 NA
2 26 2 1 0 1 1 25 0 1 -1 3 "Saucepan" "mattress" 18 NA
2 26 2 1 0 1 1 25 0 1 -1 4 "Toolbox" "tunic" 22 NA
2 26 2 1 0 1 1 25 0 1 -1 5 "Chop stick" "jumpo jet" 15 NA
2 26 2 1 0 1 1 25 0 1 -1 6 "DVD" "mosquito" 25 NA
2 26 2 1 0 1 1 25 0 1 -1 7 "Child" "peach" 26 NA
2 26 2 1 0 1 1 25 0 1 -1 8 "Pram" "sauce pot" 26 NA
2 26 2 1 0 1 1 25 0 1 -1 9 "Trailer" "carry bag" 14 NA
2 26 2 1 0 1 1 25 0 1 -1 10 "Windmill" "turtle" 26 NA
2 26 2 1 0 1 1 25 0 1 -1 11 "Horse" "necklace" 17 NA
2 26 2 1 0 1 1 25 0 1 -1 12 "Grape" "amulet" 26 NA
2 26 2 1 0 1 1 25 0 1 -1 13 "Cockroach" "end" 6 NA
2 26 2 1 0 1 1 25 0 1 -1 14 "Carry-bag" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 15 "Jumbo jet" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 16 "Napkin" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 17 "Necklace" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 18 "Mattress" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 19 "Biscuit" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 20 "Bottle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 21 "Dagger" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 22 "Tunic" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 23 "Oboe" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 24 "Broccoli" "" 27 NA
2 26 2 1 0 1 1 25 0 1 -1 25 "Mosquito" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 1 "Camera" "swallow" 20 20
2 26 2 1 0 1 1 25 0 1 0 2 "Pill" "tortoise" 14 22
2 26 2 1 0 1 1 25 0 1 0 3 "Trout" "chisel" 23 23
2 26 2 1 0 1 1 25 0 1 0 4 "Glove" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 5 "Goose" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 6 "Anorak" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 7 "Hand bag" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 8 "Moose" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 9 "Ladle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 10 "Machete" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 11 "Backpack" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 12 "Surfboard" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 13 "Hut" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 14 "Tortoise" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 15 "Icicle" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 16 "Chicken" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 17 "Crib" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 18 "Ice-cream" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 19 "Ruler" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 20 "Swallow" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 21 "Hinge" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 22 "Kangaroo" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 23 "Chisel" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 24 "Bra" "" 27 NA
2 26 2 1 0 1 1 25 0 1 0 25 "Kettle" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 1 "Cantaloupe" "belt" 21 25
3 19 2 1 0 0 3 25 0 1 0 2 "Grape" "torso" 19 16
3 19 2 1 0 0 3 25 0 1 0 3 "Helmet" "tent" 15 12
3 19 2 1 0 0 3 25 0 1 0 4 "Eye" "beagle" 20 10
3 19 2 1 0 0 3 25 0 1 0 5 "Porcupine" "grape" 2 22
3 19 2 1 0 0 3 25 0 1 0 6 "Kangaroo" "cantaloup" 1 1
3 19 2 1 0 0 3 25 0 1 0 7 "Cauliflower" "hornet" 26 2
3 19 2 1 0 0 3 25 0 1 0 8 "Moose" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 9 "Trailer" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 10 "Planet" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 11 "Bracelet" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 12 "Bus" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 13 "Carriage" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 14 "Bobsled" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 15 "Tent" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 16 "Frisbee" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 17 "Fig" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 18 "Uniform" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 19 "Torso" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 20 "Beagle" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 21 "Belt" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 22 "Crayon" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 23 "Fork" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 24 "Jam tart" "" 27 NA
3 19 2 1 0 0 3 25 0 1 0 25 "Saxophone" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 1 "Saucepan" "egg" 13 3
4 23 1 1 0 0 2 25 0 1 0 2 "Needle" "grapefruit" 23 20
4 23 1 1 0 0 2 25 0 1 0 3 "Mint" "car" 26 1
4 23 1 1 0 0 2 25 0 1 0 4 "Amulet" "stool" 26 10
4 23 1 1 0 0 2 25 0 1 0 5 "Whale" "quail" 26 20
4 23 1 1 0 0 2 25 0 1 0 6 "Hinge" "chicken" 26 2
4 23 1 1 0 0 2 25 0 1 0 7 "Shark" "leopard" 26 4
4 23 1 1 0 0 2 25 0 1 0 8 "Orangutan" "needle" 2 18
4 23 1 1 0 0 2 25 0 1 0 9 "Tree" "bus" 12 2
4 23 1 1 0 0 2 25 0 1 0 10 "Shovel" "window" 11 11
4 23 1 1 0 0 2 25 0 1 0 11 "Window" "dog" 26 24
4 23 1 1 0 0 2 25 0 1 0 12 "Bus" "boot" 26 23
4 23 1 1 0 0 2 25 0 1 0 13 "Mug" "toe" 20 18
4 23 1 1 0 0 2 25 0 1 0 14 "Panther" "mug" 13 12
4 23 1 1 0 0 2 25 0 1 0 15 "Doughnut" "flamingo" 26 25
4 23 1 1 0 0 2 25 0 1 0 16 "Bagel" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 17 "Leech" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 18 "Mosquito" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 19 "Quill" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 20 "Toe" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 21 "Hot-dog" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 22 "Turtle" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 23 "Grapefruit" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 24 "Carry-bag" "" 27 NA
4 23 1 1 0 0 2 25 0 1 0 25 "Nail" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 1 "Yearbook" "machete" 26 1
5 34 2 1 0 1 2 25 0 1 0 2 "Acorn" "ape" 26 16
5 34 2 1 0 1 2 25 0 1 0 3 "Panther" "snail" 12 15
5 34 2 1 0 1 2 25 0 1 0 4 "Necktie" "acorn" 2 10
5 34 2 1 0 1 2 25 0 1 0 5 "Golf ball" "sceptre" 26 1
5 34 2 1 0 1 2 25 0 1 0 6 "Light-bulb" "tiger" 26 17
5 34 2 1 0 1 2 25 0 1 0 7 "Kitten" "house" 26 19
5 34 2 1 0 1 2 25 0 1 0 8 "French-fry" "garage" 26 13
5 34 2 1 0 1 2 25 0 1 0 9 "Gong" "diamond" 24 20
5 34 2 1 0 1 2 25 0 1 0 10 "Rat" "jewel" 23 11
5 34 2 1 0 1 2 25 0 1 0 11 "Helmet" "lady" 26 6
5 34 2 1 0 1 2 25 0 1 0 12 "Quail" "zebra" 26 24
5 34 2 1 0 1 2 25 0 1 0 13 "Spider" "lance" 26 10
5 34 2 1 0 1 2 25 0 1 0 14 "Ambulance" "car" 10 1
5 34 2 1 0 1 2 25 0 1 0 15 "Sheep" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 16 "Gameboy" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 17 "Skateboard" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 18 "Branch" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 19 "Eraser" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 20 "Plum" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 21 "Pram" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 22 "Teabag" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 23 "Towel" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 24 "Diamond" "" 27 NA
5 34 2 1 0 1 2 25 0 1 0 25 "Whistle" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 1 "Chicken" "igloo" 25 1
6 35 2 1 0 0 3 25 0 1 0 2 "Bee" "nail" 22 20
6 35 2 1 0 0 3 25 0 1 0 3 "Ogre" "chicken" 1 12
6 35 2 1 0 0 3 25 0 1 0 4 "Button" "rubber band" 23 9
6 35 2 1 0 0 3 25 0 1 0 5 "Guitar" "bed" 11 20
6 35 2 1 0 0 3 25 0 1 0 6 "Video" "matress" 26 10
6 35 2 1 0 0 3 25 0 1 0 7 "Tiger" "porcupine" 26 18
6 35 2 1 0 0 3 25 0 1 0 8 "Steak" "elephant" 13 12
6 35 2 1 0 0 3 25 0 1 0 9 "Lemming" "goldfish" 26 18
6 35 2 1 0 0 3 25 0 1 0 10 "Racecar" "tambourine" 20 15
6 35 2 1 0 0 3 25 0 1 0 11 "Bed" "yeti" 26 17
6 35 2 1 0 0 3 25 0 1 0 12 "Turtle" "ogre" 3 7
6 35 2 1 0 0 3 25 0 1 0 13 "Elephant" "jeep" 2 15
6 35 2 1 0 0 3 25 0 1 0 14 "Boot" "cat" 26 12
6 35 2 1 0 0 3 25 0 1 0 15 "Bobsled" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 16 "Yearbook" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 17 "Bean" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 18 "Pebble" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 19 "Amulet" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 20 "Tambourine" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 21 "Brick" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 22 "Snail" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 23 "Rubber band" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 24 "Egg" "" 27 NA
6 35 2 1 0 0 3 25 0 1 0 25 "Igloo" "" 27 NA
7 27 2 1 0 0 1 25 0 1 -4 1 "Piano" "porcupine" 20 NA
